index	text	labels	sentiment	review_len
5141	this heist flick about young brooklyn hoods is off the shelf after two years to capitalize on the popularity of vin diesel , seth green and barry pepper . it should have stayed there .	0	negative	35
1343	anchored by friel and williams's exceptional performances , the film's power lies in its complexity . nothing is black and white .	1	positive	22
6625	there's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .	0	negative	20
723	happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .	1	positive	31
4463	stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .	0	negative	16
484	elling really is about a couple of crazy guys , and it's therapeutic to laugh along with them .	1	positive	19
2252	for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .	1	positive	23
7247	no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story .	0	negative	23
7419	ponderous , plodding soap opera disguised as a feature film .	0	negative	11
2101	the search for redemption makes for a touching love story , mainly because blanchett and ribisi compellingly tap into a spiritual aspect of their characters' suffering .	1	positive	27
231	polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ?	1	positive	21
3296	the moral shrapnel and mental shellshock will linger long after this film has ended .	1	positive	15
1522	""" mostly martha "" is a bright , light modern day family parable that wears its heart on its sleeve for all to see ."	1	positive	25
417	the warnings to resist temptation in this film . . . are blunt and challenging and offer no easy rewards for staying clean .	1	positive	24
4870	predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .	0	negative	17
4227	russian ark is a new treasure of the hermitage .	1	positive	10
6389	the story is naturally poignant , but first-time screenwriter paul pender overloads it with sugary bits of business .	0	negative	19
3342	the story , once it gets rolling , is nothing short of a great one .	1	positive	16
897	there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .	0	negative	29
5113	horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists .	0	negative	23
1229	pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical .	1	positive	19
464	the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .	1	positive	31
5977	a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes .	0	negative	29
6187	adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ?	0	negative	28
5233	i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism .	0	negative	31
2465	combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .	1	positive	30
3362	it's jagger's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite .	1	positive	15
3974	what redeems the film is the cast , particularly the ya-yas themselves .	1	positive	13
7654	shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story .	0	negative	29
6386	this is junk food cinema at its greasiest .	0	negative	9
4242	a hidden-agenda drama that shouts classic french nuance .	1	positive	9
8430	this pathetic junk is barely an hour long . nevertheless , it still seems endless .	0	negative	16
3909	the sentimental script has problems , but the actors pick up the slack .	1	positive	14
621	"in a 102-minute film , aaliyah gets at most 20 minutes of screen time . . . . most viewers will wish there had been more of the "" queen "" and less of the "" damned . """	0	negative	39
8348	after collateral damage , you might imagine that most every aggrieved father cliché has been unturned . but no .	0	negative	20
33	kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .	1	positive	21
1152	. . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport	1	positive	25
1332	cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors .	1	positive	31
