index	text	labels	sentiment	review_len
7557	schaefer's . . . determination to inject farcical raunch . . . drowns out the promise of the romantic angle .	0	negative	21
3183	some people want the ol' ball-and-chain and then there are those who just want the ball and chain .	1	positive	19
4463	stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .	0	negative	16
6199	as 'chick flicks' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting .	0	negative	23
1748	would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic .	1	positive	38
3587	the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .	1	positive	17
1449	[grant's] bumbling magic takes over the film , and it turns out to be another winning star vehicle .	1	positive	19
6166	the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned .	0	negative	31
1855	the entire movie establishes a wonderfully creepy mood .	1	positive	9
6793	it virtually defines a comedy that's strongly mediocre , with funny bits surfacing every once in a while .	0	negative	19
5768	although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	0	negative	30
5400	this movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .	0	negative	21
7972	muddled , melodramatic paranormal romance is an all-time low for kevin costner .	0	negative	13
1566	a smart , steamy mix of road movie , coming-of-age story and political satire .	1	positive	15
845	in terms of execution this movie is careless and unfocused .	0	negative	11
1848	an enjoyable , if occasionally flawed , experiment .	1	positive	9
121	a highly watchable , giggly little story with a sweet edge to it .	1	positive	14
7733	a sterling film - a cross between boys don't cry , deliverance , and ode to billy joe - lies somewhere in the story of matthew shepard , but that film is yet to be made .	0	negative	37
6665	i'm afraid you won't get through this frankly fantastical by-the-numbers b-flick with just a suspension of disbelief . rather , you'll have to wrestle disbelief to the ground and then apply the chloroform-soaked handkerchief .	0	negative	35
8038	"wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai"	0	negative	19
6487	a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .	0	negative	23
2324	. . . a solid , well-formed satire .	1	positive	9
4762	when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it .	0	negative	22
6019	a better title , for all concerned , might be swept under the rug .	0	negative	15
974	biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame .	1	positive	17
4478	[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness .	0	negative	18
2490	the movie is brilliant , really . it is philosophy , illustrated through everyday events .	1	positive	16
471	although very much like the first movie based on j . k . rowling's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .	1	positive	35
2027	'it's better to go in knowing full well what's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . cynics need not apply . '	1	positive	44
5634	this is the first full scale wwii flick from hong kong's john woo . he's not good with people .	0	negative	20
6946	a fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .	0	negative	16
4738	the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .	0	negative	18
7989	a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .	0	negative	18
5837	involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters .	0	negative	22
392	bullock does a good job here of working against her natural likability .	1	positive	13
4808	so mind-numbingly awful that you hope britney won't do it one more time , as far as movies are concerned .	0	negative	21
120	digital-video documentary about stand-up comedians is a great glimpse into a very different world .	1	positive	15
592	a quietly reflective and melancholy new zealand film about an eventful summer in a 13-year-old girl's life .	1	positive	18
5573	boy , has this franchise ever run out of gas .	0	negative	11
958	lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .	1	positive	32
